-1.262	5e-05	1.34996944744e-10	1.10786763644e-06	-9.15809672796e-09	1.10813440696e-06	
-1.261	5e-05	1.35095475468e-10	1.10818945464e-06	-8.24534036436e-09	1.1084306196e-06	
-1.26	5e-05	1.34615355896e-10	1.1085749092e-06	-7.35477672796e-09	1.10878845468e-06	
-1.259	5e-05	1.34542102108e-10	1.10847200008e-06	-6.24781309156e-09	1.10865480748e-06	
-1.258	5e-05	1.34517992736e-10	1.10759272736e-06	-4.8273498188e-09	1.10774766636e-06	
-1.257	5e-05	1.34620173348e-10	1.10610290916e-06	-3.19603490956e-09	1.10623432916e-06	
-1.256	5e-05	1.3446936042e-10	1.1044992728e-06	-1.81996072756e-09	1.10460765724e-06	
-1.255	5e-05	1.3451097438e-10	1.1028152728e-06	-1.03205163636e-09	1.10290811092e-06	
-1.254	5e-05	1.34031263072e-10	1.10114509096e-06	-8.1288072716e-10	1.10123349032e-06	
-1.253	5e-05	1.34034744816e-10	1.09989636368e-06	-1.07089527236e-09	1.09999103344e-06	
-1.252	5e-05	1.34128793196e-10	1.09928618188e-06	-1.75060799956e-09	1.09939529204e-06	
-1.251	5e-05	1.34648071544e-10	1.0991472728e-06	-2.76324109044e-09	1.0992761862e-06	
-1.25	5e-05	1.34283151288e-10	1.09923600008e-06	-4.15873454504e-09	1.09939453192e-06	
-1.249	5e-05	1.34167105064e-10	1.09953854552e-06	-5.67907345432e-09	1.09972691432e-06	
-1.248	5e-05	1.3410637086e-10	1.10011818188e-06	-7.00798109056e-09	1.10032426468e-06	
-1.247	5e-05	1.34680073024e-10	1.10106981824e-06	-8.07055199952e-09	1.10127897664e-06	
-1.246	5e-05	1.3453082088e-10	1.1022876364e-06	-8.81407527216e-09	1.1024947108e-06	
-1.245	5e-05	1.34961530548e-10	1.10329200004e-06	-9.36616872672e-09	1.10349965628e-06	
-1.244	5e-05	1.34975419176e-10	1.10382181824e-06	-1.001536509048e-08	1.10403208612e-06	
-1.243	5e-05	1.3505431638e-10	1.1041352728e-06	-1.095864145408e-08	1.10434423076e-06	
-1.242	5e-05	1.35045344612e-10	1.10439054552e-06	-1.21405105448e-08	1.10458918912e-06	
-1.241	5e-05	1.35153578968e-10	1.10439054552e-06	-1.333625309028e-08	1.10457945332e-06	
-1.24	5e-05	1.35326618652e-10	1.10384400004e-06	-1.462632218108e-08	1.1040309886e-06	
-1.239	5e-05	1.35471286388e-10	1.10274509096e-06	-1.615220945388e-08	1.1029393186e-06	
-1.238	5e-05	1.3540677398e-10	1.10161600004e-06	-1.732298254476e-08	1.10181881152e-06	
-1.237	5e-05	1.350179712e-10	1.10076727276e-06	-1.76808727266e-08	1.1009735242e-06	
-1.236	5e-05	1.34195242496e-10	1.10012072732e-06	-1.72175549084e-08	1.10032131616e-06	
-1.235	5e-05	1.34121178672e-10	1.09976836368e-06	-1.654338836308e-08	1.0999602188e-06	
-1.234	5e-05	1.34674915752e-10	1.09969636368e-06	-1.629092654468e-08	1.09988508344e-06	
-1.233	5e-05	1.34660089652e-10	1.10006800004e-06	-1.672094981744e-08	1.1002604322e-06	
-1.232	5e-05	1.34764768516e-10	1.1011276364e-06	-1.767532290828e-08	1.10132671448e-06	
-1.231	5e-05	1.3429922106e-10	1.1025676364e-06	-1.841884799908e-08	1.10277397108e-06	
-1.23	5e-05	1.34415500032e-10	1.10411818184e-06	-1.858530618108e-08	1.10432658048e-06	
-1.229	5e-05	1.35041838092e-10	1.10551927276e-06	-1.816637890868e-08	1.10572124704e-06	
-1.228	5e-05	1.35141769124e-10	1.10669018184e-06	-1.727581527248e-08	1.10687789384e-06	
-1.227	5e-05	1.3524104292e-10	1.10766109092e-06	-1.6046784363388e-08	1.10783060376e-06	
-1.226	5e-05	1.35055850024e-10	1.10843781816e-06	-1.4476509454348e-08	1.10858671936e-06	
-1.225	5e-05	1.35343139164e-10	1.10901781816e-06	-1.2401302181548e-08	1.1091387736e-06	
-1.224	5e-05	1.35337610496e-10	1.10931745452e-06	-1.0032014908748e-08	1.10941460032e-06	
-1.223	5e-05	1.35392744352e-10	1.1092425454e-06	-7.909643999948e-09	1.10933027556e-06	
-1.222	5e-05	1.35535762812e-10	1.10873490904e-06	-6.508603999948e-09	1.10882387524e-06	
-1.221	5e-05	1.35716940924e-10	1.10788872724e-06	-5.709593454508e-09	1.10798040704e-06	
-1.22	5e-05	1.3529364932e-10	1.1070483636e-06	-5.201889090868e-09	1.10713925324e-06	
-1.219	5e-05	1.35250369264e-10	1.10649890904e-06	-4.907808363468e-09	1.10658745448e-06	
-1.218	5e-05	1.35971766628e-10	1.10608836356e-06	-5.052073817868e-09	1.10617849836e-06	
-1.217	5e-05	1.36643168536e-10	1.10543090904e-06	-5.606942908748e-09	1.10552708784e-06	
-1.216	5e-05	1.3671390342e-10	1.10471236356e-06	-6.256138545268e-09	1.104816869e-06	
-1.215	5e-05	1.37390612164e-10	1.10429890904e-06	-6.639000363668e-09	1.10441018992e-06	
-1.214	5e-05	1.381056723e-10	1.10444327268e-06	-6.711134909268e-09	1.1045561668e-06	
-1.213	5e-05	1.38840042352e-10	1.10512581816e-06	-6.941404000068e-09	1.10524386632e-06	
-1.212	5e-05	1.39899342016e-10	1.1059803636e-06	-7.568404000068e-09	1.10611116616e-06	
-1.211	5e-05	1.40604748668e-10	1.10699309084e-06	-8.503354545468e-09	1.1071401732e-06	
-1.21	5e-05	1.40933675664e-10	1.10795309084e-06	-9.466048363588e-09	1.10811556772e-06	
-1.209	5e-05	1.41225925324e-10	1.10893527268e-06	-1.0043110181988e-08	1.1091068158e-06	
-1.208	5e-05	1.41570992888e-10	1.1100865454e-06	-1.0217895636388e-08	1.11026062424e-06	
-1.207	5e-05	1.41858096772e-10	1.11098290904e-06	-1.0154088363588e-08	1.11115578968e-06	
-1.206	5e-05	1.42603548048e-10	1.11157381812e-06	-1.0043110181988e-08	1.1117447632e-06	
-1.205	5e-05	1.4284302966e-10	1.11225927268e-06	-9.973753818388e-09	1.11242918136e-06	
-1.204	5e-05	1.426968802e-10	1.11336363632e-06	-1.0159633818388e-08	1.11353568008e-06	
-1.203	5e-05	1.43340508392e-10	1.11473709088e-06	-1.0783862909388e-08	1.11491672156e-06	
-1.202	5e-05	1.43384619724e-10	1.11629090908e-06	-1.174378472768e-08	1.1164811438e-06	
-1.201	5e-05	1.43899467648e-10	1.11817490908e-06	-1.280080872752e-08	1.11837229364e-06	
-1.2	5e-05	1.4405245906e-10	1.12021127272e-06	-1.402429600032e-08	1.12041284328e-06	
-1.199	5e-05	1.44890023892e-10	1.12200072728e-06	-1.556683054552e-08	1.12220307604e-06	
-1.198	5e-05	1.45272871452e-10	1.12347672728e-06	-1.714265963632e-08	1.12367624448e-06	
-1.197	5e-05	1.45317088976e-10	1.1247418182e-06	-1.845769599992e-08	1.12493885208e-06	
-1.196	5e-05	1.45443407864e-10	1.1258018182e-06	-1.950639781792e-08	1.12599819568e-06	
-1.195	5e-05	1.45965964416e-10	1.12668654548e-06	-2.0258242909e-08	1.12688612996e-06	
-1.194	5e-05	1.46368777656e-10	1.12744400004e-06	-2.0826981818e-08	1.1276498364e-06	
-1.193	5e-05	1.4622143084e-10	1.12799636368e-06	-2.12181636364e-08	1.12820870096e-06	
-1.192	5e-05	1.46123370328e-10	1.12862909096e-06	-2.1406818182e-08	1.12884492696e-06	
-1.191	5e-05	1.46459503292e-10	1.12965854552e-06	-2.12958472728e-08	1.12987212e-06	
-1.19	5e-05	1.460155053e-10	1.13073490916e-06	-2.09296327272e-08	1.13094187004e-06	
-1.189	5e-05	1.45582635728e-10	1.1314814546e-06	-2.0463541818e-08	1.13167979008e-06	
-1.188	5e-05	1.45560636108e-10	1.13205854548e-06	-2.00140981816e-08	1.13224758224e-06	
-1.187	5e-05	1.45225796372e-10	1.13269927276e-06	-1.95729781816e-08	1.13287826152e-06	
-1.186	5e-05	1.45662577188e-10	1.13345381824e-06	-1.93149672724e-08	1.13362616936e-06	
-1.185	5e-05	1.46194807872e-10	1.13441381824e-06	-1.92872254544e-08	1.13458511524e-06	
-1.184	5e-05	1.46349456528e-10	1.1354516364e-06	-1.95396872724e-08	1.13562885344e-06	
-1.183	5e-05	1.4657224034e-10	1.1364036364e-06	-2.0050163636e-08	1.13659204364e-06	
-1.182	5e-05	1.46548238052e-10	1.13754109096e-06	-2.05939309088e-08	1.13774097644e-06	
-1.181	5e-05	1.46348744724e-10	1.13888400008e-06	-2.11904145452e-08	1.13909643108e-06	
-1.18	5e-05	1.469609974e-10	1.14011018188e-06	-2.18895454544e-08	1.14033666064e-06	
-1.179	5e-05	1.47388190216e-10	1.14098981824e-06	-2.24111199996e-08	1.14122620876e-06	
-1.178	5e-05	1.47394945148e-10	1.14161672732e-06	-2.25526072724e-08	1.1418558772e-06	
-1.177	5e-05	1.47996425156e-10	1.14214109092e-06	-2.25914472724e-08	1.14238096416e-06	
-1.176	5e-05	1.48131059168e-10	1.14250472728e-06	-2.27440363636e-08	1.14274755752e-06	
-1.175	5e-05	1.4873237074e-10	1.14269345456e-06	-2.28355890908e-08	1.14293787204e-06	
-1.174	5e-05	1.4880152626e-10	1.14297090912e-06	-2.27357090908e-08	1.14321367396e-06	
-1.173	5e-05	1.48664323788e-10	1.14341490912e-06	-2.24915672724e-08	1.14365451744e-06	
-1.172	5e-05	1.48737074916e-10	1.14401709092e-06	-2.219748799984e-08	1.14425392212e-06	
-1.171	5e-05	1.49050570792e-10	1.14480509092e-06	-2.193392509092e-08	1.145039777e-06	
-1.17	5e-05	1.4941063584e-10	1.14579309092e-06	-2.155384254528e-08	1.14602457696e-06	
-1.169	5e-05	1.49352024076e-10	1.14684763636e-06	-2.085748363628e-08	1.14707244316e-06	
-1.168	5e-05	1.4959028886e-10	1.14790472728e-06	-1.999743709072e-08	1.14811963916e-06	
-1.167	5e-05	1.49666058012e-10	1.149056e-06	-1.916513418152e-08	1.149261052e-06	
-1.166	5e-05	1.4951103944e-10	1.150088e-06	-1.848541818148e-08	1.15028645864e-06	
-1.165	5e-05	1.49757835572e-10	1.15105090908e-06	-1.807481599976e-08	1.1512457942e-06	
-1.164	5e-05	1.50253540836e-10	1.15222181816e-06	-1.792777599976e-08	1.15241500336e-06	
-1.163	5e-05	1.5022441962e-10	1.15355636364e-06	-1.796661963616e-08	1.15374999004e-06	
-1.162	5e-05	1.50338424528e-10	1.15496327272e-06	-1.806927054536e-08	1.155158534e-06	
-1.161	5e-05	1.504964095e-10	1.156348e-06	-1.799713963656e-08	1.15654147516e-06	
-1.16	5e-05	1.5066746834e-10	1.1577741818e-06	-1.775299781816e-08	1.15796177992e-06	
-1.159	5e-05	1.50708838344e-10	1.1591861818e-06	-1.748943781816e-08	1.15936705504e-06	
-1.158	5e-05	1.51004795412e-10	1.16042363632e-06	-1.731187781816e-08	1.1605995886e-06	
-1.157	5e-05	1.51580301428e-10	1.16143345448e-06	-1.735626690896e-08	1.16161024348e-06	
-1.156	5e-05	1.52208051892e-10	1.16229054536e-06	-1.764202690896e-08	1.16247562788e-06	
-1.155	5e-05	1.52393263076e-10	1.16330618172e-06	-1.816915418136e-08	1.16350808652e-06	
-1.154	5e-05	1.52703414084e-10	1.164698909e-06	-1.899313599976e-08	1.1649272986e-06	
-1.153	5e-05	1.53193307496e-10	1.16628581808e-06	-2.000854690856e-08	1.16654602508e-06	
-1.152	5e-05	1.53303849836e-10	1.167930909e-06	-2.094627418136e-08	1.16821994868e-06	
-1.151	5e-05	1.53372167884e-10	1.16947345448e-06	-2.178967418136e-08	1.16978705052e-06	
-1.15	5e-05	1.53660730488e-10	1.1709327272e-06	-2.260255418136e-08	1.17126762476e-06	
-1.149	5e-05	1.53928732128e-10	1.17240581808e-06	-2.339601963616e-08	1.1727586826e-06	
-1.148	5e-05	1.54560194132e-10	1.17400654536e-06	-2.426438327256e-08	1.1743756376e-06	
-1.147	5e-05	1.54681702064e-10	1.17568218172e-06	-2.533527709072e-08	1.1760694998e-06	
-1.146	5e-05	1.5496623572e-10	1.17750472716e-06	-2.663089818164e-08	1.1779158692e-06	
-1.145	5e-05	1.552260246e-10	1.17936072716e-06	-2.811516981808e-08	1.1798006632e-06	
-1.144	5e-05	1.5580519968e-10	1.1813330908e-06	-2.966880145428e-08	1.18180084564e-06	
-1.143	5e-05	1.56079055064e-10	1.18357454532e-06	-3.093667345424e-08	1.18406124828e-06	
-1.142	5e-05	1.56521137404e-10	1.1859494544e-06	-3.188549636344e-08	1.18644771068e-06	
-1.141	5e-05	1.57110167736e-10	1.18849636348e-06	-3.281489963628e-08	1.18900535904e-06	
-1.14	5e-05	1.57475246988e-10	1.19120109076e-06	-3.38441781816e-08	1.191724904e-06	
-1.139	5e-05	1.57923671276e-10	1.19377272712e-06	-3.48790109088e-08	1.19431661648e-06	
-1.138	5e-05	1.58600420724e-10	1.196133818e-06	-3.5678021818e-08	1.19669591004e-06	
-1.137	5e-05	1.59400292576e-10	1.19849999984e-06	-3.6296701818e-08	1.19907680124e-06	
-1.136	5e-05	1.59345423916e-10	1.20091636348e-06	-3.68876363632e-08	1.20150727392e-06	
-1.135	5e-05	1.59605584776e-10	1.20314399988e-06	-3.73925709088e-08	1.2037465452e-06	
-1.134	5e-05	1.5991101332e-10	1.20522472716e-06	-3.7689421818e-08	1.20583365024e-06	
-1.133	5e-05	1.6036751438e-10	1.20701963628e-06	-3.766168e-08	1.2076274786e-06	
-1.132	5e-05	1.60378877612e-10	1.20836799992e-06	-3.73315345456e-08	1.20896761076e-06	
-1.131	5e-05	1.60294568264e-10	1.20941418176e-06	-3.68432509092e-08	1.20999983808e-06	
-1.13	5e-05	1.60167282404e-10	1.21017163632e-06	-3.62162472732e-08	1.21073725e-06	
-1.129	5e-05	1.60177263324e-10	1.21059309088e-06	-3.5494916364e-08	1.2111342402e-06	
-1.128	5e-05	1.60020394588e-10	1.21093163636e-06	-3.47513927276e-08	1.2114469904e-06	
-1.127	5e-05	1.59853744048e-10	1.21141163636e-06	-3.40383854548e-08	1.21190293832e-06	
-1.126	5e-05	1.59916053488e-10	1.21207745452e-06	-3.3256018182e-08	1.21254500268e-06	
-1.125	5e-05	1.59773269544e-10	1.21275709088e-06	-3.25568836364e-08	1.21320513984e-06	
-1.124	5e-05	1.59842997048e-10	1.21340072724e-06	-3.20020145452e-08	1.21383460112e-06	
-1.123	5e-05	1.59810941288e-10	1.21401672724e-06	-3.162748e-08	1.21444152372e-06	
-1.122	5e-05	1.6003299766e-10	1.21460763636e-06	-3.12834618184e-08	1.2150238356e-06	
-1.121	5e-05	1.60126707692e-10	1.21513490908e-06	-3.07258145456e-08	1.21553645252e-06	
-1.12	5e-05	1.59951545864e-10	1.21557309088e-06	-3.01653963636e-08	1.215958244e-06	
-1.119	5e-05	1.59907500612e-10	1.2158505454e-06	-2.9937898182e-08	1.21622836648e-06	
-1.118	5e-05	1.59972796804e-10	1.21593927268e-06	-3.03374072728e-08	1.21632991792e-06	
-1.117	5e-05	1.60278288476e-10	1.21591163632e-06	-3.11308690908e-08	1.2163262792e-06	
-1.116	5e-05	1.60177229412e-10	1.21574799996e-06	-3.17745199996e-08	1.21618064508e-06	
-1.115	5e-05	1.60339058372e-10	1.21562327268e-06	-3.20158909088e-08	1.21606262068e-06	
-1.114	5e-05	1.60290110716e-10	1.21563709088e-06	-3.19465272724e-08	1.21607438948e-06	
-1.113	5e-05	1.60237833528e-10	1.2157341818e-06	-3.1768963636e-08	1.21616620192e-06	
-1.112	5e-05	1.59960699056e-10	1.21575927272e-06	-3.14637818176e-08	1.21618285024e-06	
-1.111	5e-05	1.60122626248e-10	1.21558145452e-06	-3.12029890904e-08	1.2159977936e-06	
-1.11	5e-05	1.5992094234e-10	1.21523199996e-06	-3.12362799996e-08	1.21564946888e-06	
-1.109	5e-05	1.5983586868e-10	1.21469927268e-06	-3.14970727268e-08	1.21512445352e-06	
-1.108	5e-05	1.59645143576e-10	1.21419709084e-06	-3.19021309084e-08	1.21463300768e-06	
-1.107	5e-05	1.5981089942e-10	1.21386981812e-06	-3.2334927272e-08	1.21431646404e-06	
-1.106	5e-05	1.59907788532e-10	1.21373927264e-06	-3.258738909e-08	1.2141922826e-06	
-1.105	5e-05	1.60187070224e-10	1.213974909e-06	-3.26928145444e-08	1.21443054728e-06	
-1.104	5e-05	1.60534359044e-10	1.21466036352e-06	-3.27455272716e-08	1.2151171518e-06	
-1.103	5e-05	1.60900629752e-10	1.21566472716e-06	-3.28426254536e-08	1.21612379224e-06	
-1.102	5e-05	1.61336694336e-10	1.21662472716e-06	-3.30507054536e-08	1.2170891836e-06	
-1.101	5e-05	1.61836494916e-10	1.2173570908e-06	-3.34640872716e-08	1.21783194616e-06	
-1.1	5e-05	1.620276389e-10	1.21786218172e-06	-3.38025563628e-08	1.21834484224e-06	
-1.099	5e-05	1.61755287952e-10	1.21798727264e-06	-3.40272763628e-08	1.2184747532e-06	
-1.098	5e-05	1.61874255444e-10	1.21785418172e-06	-3.41437999992e-08	1.2183441376e-06	
-1.097	5e-05	1.61969766964e-10	1.21789599988e-06	-3.42797418172e-08	1.21838895892e-06	
-1.096	5e-05	1.6197449798e-10	1.21822618172e-06	-3.4510010908e-08	1.21872420608e-06	
-1.095	5e-05	1.61949845828e-10	1.21888945444e-06	-3.45682727264e-08	1.21938866176e-06	
-1.094	5e-05	1.617453144e-10	1.21968836356e-06	-3.41659963628e-08	1.22017733824e-06	
-1.093	5e-05	1.616781176e-10	1.22042945448e-06	-3.32310436356e-08	1.22089341308e-06	
-1.092	5e-05	1.61428473356e-10	1.22100363628e-06	-3.19964618176e-08	1.2214358586e-06	
-1.091	5e-05	1.61392911368e-10	1.22165018172e-06	-3.07646509088e-08	1.22205550788e-06	
-1.09	5e-05	1.61305814384e-10	1.2222410908e-06	-2.96216203634e-08	1.22262551752e-06	
-1.089	5e-05	1.61123926532e-10	1.22261018172e-06	-2.858124472708e-08	1.22297586304e-06	
-1.088	5e-05	1.60890049988e-10	1.22271818172e-06	-2.765739381788e-08	1.22306708872e-06	
-1.087	5e-05	1.61057206136e-10	1.22265163624e-06	-2.694161563628e-08	1.22298824132e-06	
-1.086	5e-05	1.60895937948e-10	1.2225712726e-06	-2.626190290908e-08	1.2228953182e-06	
-1.085	5e-05	1.60843918872e-10	1.22251563624e-06	-2.540462654548e-08	1.22282158556e-06	
-1.084	5e-05	1.60774976628e-10	1.2225850908e-06	-2.458897200028e-08	1.2228720952e-06	
-1.083	5e-05	1.60881405656e-10	1.22279018172e-06	-2.407293927308e-08	1.22306420924e-06	
-1.082	5e-05	1.6079367238e-10	1.223022909e-06	-2.381215018228e-08	1.22328998548e-06	
-1.081	5e-05	1.6058993978e-10	1.22317818176e-06	-2.361239745508e-08	1.22344009772e-06	
-1.08	5e-05	1.60362287188e-10	1.22300618176e-06	-2.336548109148e-08	1.22326217356e-06	
-1.079	5e-05	1.6017269484e-10	1.2225345454e-06	-2.302423745508e-08	1.22278271472e-06	
-1.078	5e-05	1.60036742528e-10	1.22194363628e-06	-2.265802654588e-08	1.22218303424e-06	
-1.077	5e-05	1.59651865744e-10	1.22126654536e-06	-2.250820836388e-08	1.22150198824e-06	
-1.076	5e-05	1.59144792824e-10	1.22045636356e-06	-2.265802290948e-08	1.22069693424e-06	
-1.075	5e-05	1.58833924408e-10	1.21960727264e-06	-2.303533563668e-08	1.21985991448e-06	
-1.074	5e-05	1.58805766916e-10	1.21895818172e-06	-2.338213200068e-08	1.21922064012e-06	
-1.073	5e-05	1.58641661828e-10	1.218494909e-06	-2.355136472788e-08	1.21876157652e-06	
-1.072	5e-05	1.58487676896e-10	1.21771236356e-06	-2.342374654588e-08	1.21797636668e-06	
-1.071	5e-05	1.58775254536e-10	1.21641127264e-06	-2.318237927348e-08	1.21667018396e-06	
-1.07	5e-05	1.5886568312e-10	1.21479381812e-06	-2.307972836428e-08	1.21505078348e-06	
-1.069	5e-05	1.58802997572e-10	1.21330145448e-06	-2.321844109148e-08	1.21356187996e-06	
-1.068	5e-05	1.58850064388e-10	1.21204181812e-06	-2.361516836428e-08	1.21231087456e-06	
-1.067	5e-05	1.58713459264e-10	1.21087127268e-06	-2.438088472788e-08	1.21115656308e-06	
-1.066	5e-05	1.58601117496e-10	1.20955345452e-06	-2.554888472788e-08	1.2098638532e-06	
-1.065	5e-05	1.58658547536e-10	1.20822727272e-06	-2.697489709168e-08	1.208568401e-06	
-1.064	5e-05	1.58567992404e-10	1.2069843636e-06	-2.83648436372e-08	1.20735611832e-06	
-1.063	5e-05	1.58438200032e-10	1.20575272724e-06	-2.93774800012e-08	1.20614429016e-06	
-1.062	5e-05	1.5797743846e-10	1.20442945452e-06	-2.99656400012e-08	1.20483070128e-06	
-1.061	5e-05	1.5799617492e-10	1.2028563636e-06	-3.01959127284e-08	1.20326103196e-06	
-1.06	5e-05	1.5808863066e-10	1.20093381812e-06	-3.03318581828e-08	1.20134059048e-06	
-1.059	5e-05	1.57853076816e-10	1.1987865454e-06	-3.042341091e-08	1.19919507968e-06	
-1.058	5e-05	1.57538992436e-10	1.19646727268e-06	-3.03817963648e-08	1.19687543744e-06	
-1.057	5e-05	1.57449941448e-10	1.19413709084e-06	-3.03596036376e-08	1.19454539284e-06	
-1.056	5e-05	1.57710460128e-10	1.19192618172e-06	-3.05593563648e-08	1.19234046616e-06	
-1.055	5e-05	1.57772437116e-10	1.190050909e-06	-3.09588654556e-08	1.19047637836e-06	
-1.054	5e-05	1.57794279212e-10	1.18835563628e-06	-3.13306254556e-08	1.18879059656e-06	
-1.053	5e-05	1.57370921824e-10	1.1866745454e-06	-3.14443745464e-08	1.18711247528e-06	
-1.052	5e-05	1.57447750572e-10	1.18511272724e-06	-3.106429091e-08	1.18554222532e-06	
-1.051	5e-05	1.57634410444e-10	1.1838145454e-06	-3.02153418192e-08	1.18422333312e-06	
-1.05	5e-05	1.57479539368e-10	1.18271018176e-06	-2.91749600008e-08	1.1830937778e-06	
-1.049	5e-05	1.57332614972e-10	1.18164727268e-06	-2.82011636368e-08	1.1820102274e-06	
-1.048	5e-05	1.57266232044e-10	1.1804763636e-06	-2.75131309096e-08	1.18082646484e-06	
-1.047	5e-05	1.57160924264e-10	1.17933345448e-06	-2.7119174546e-08	1.1796768952e-06	
-1.046	5e-05	1.56661381204e-10	1.17831527264e-06	-2.67918036368e-08	1.17865330632e-06	
-1.045	5e-05	1.56421311092e-10	1.1772610908e-06	-2.63201672732e-08	1.17759093396e-06	
-1.044	5e-05	1.5649207636e-10	1.17582945444e-06	-2.58624036368e-08	1.176150635e-06	
-1.043	5e-05	1.56531767588e-10	1.17412581808e-06	-2.54823200004e-08	1.1744391068e-06	
-1.042	5e-05	1.56698331108e-10	1.17243345444e-06	-2.50606218184e-08	1.17273669496e-06	
-1.041	5e-05	1.56870228308e-10	1.17093781808e-06	-2.44447163636e-08	1.17122460492e-06	
-1.04	5e-05	1.56908085892e-10	1.16957854536e-06	-2.3559701818e-08	1.1698414694e-06	
-1.039	5e-05	1.56852432272e-10	1.16835781812e-06	-2.25026763632e-08	1.16859390984e-06	
-1.038	5e-05	1.56814819528e-10	1.16723127268e-06	-2.17868945448e-08	1.16745129468e-06	
-1.037	5e-05	1.56901386716e-10	1.16613272724e-06	-2.16010145448e-08	1.16634911816e-06	
-1.036	5e-05	1.5685886478e-10	1.16522581816e-06	-2.18562545448e-08	1.16544741736e-06	
-1.035	5e-05	1.56952223476e-10	1.164596e-06	-2.22169163628e-08	1.16482484956e-06	
-1.034	5e-05	1.57102220172e-10	1.1641381818e-06	-2.2413890908e-08	1.16437100212e-06	
-1.033	5e-05	1.57179043612e-10	1.16390509088e-06	-2.23167890896e-08	1.1641361272e-06	
-1.032	5e-05	1.56992381084e-10	1.163772e-06	-2.18506981804e-08	1.16399404844e-06	
